YBR140C	IRA1	Inhibitory Regulator of the RAS-cAMP pathway	6.5	hr	-0.12	0.14	0.04	43.77	0.45	3092	93.26	0.1	350948.8
YBR141C	BMT2	Base MethylTransferase of 25S RNA	6.2	hr	-0.47	0.11	0.05	41.17	0.45	337	87.37	0.07	38573.4
YBR142W	MAK5	MAintenance of Killer	5.9	hr	-0.58	0.18	0.11	38.27	0.49	773	87.35	0.05	87054.1
YBR143C	SUP45	SUPpressor	9.1	hr	-0.34	0.33	0.35	25.26	0.64	437	84.24	0.1	48988.8
YBR145W	ADH5	Alcohol DeHydrogenase	20.0	hr	0.04	0.25	0.32	29.12	0.62	351	88.45	0.09	37642.5
YBR146W	MRPS9	Mitochondrial Ribosomal Protein, Small subunit	4.7	hr	-0.55	0.14	0.08	49.71	0.47	278	77.85	0.09	31952.8
YBR149W	ARA1	D-ARAbinose dehydrogenase	9.0	hr	-0.29	0.2	0.26	34.49	0.58	344	92.02	0.09	38874.8
YBR151W	APD1	Actin Patches Distal	9.7	hr	-0.41	0.15	0.04	39.94	0.46	316	81.94	0.08	35758.2
YBR152W	SPP381	Suppressor of PrP38-1	7.1	hr	-1.54	0.15	0.04	50.14	0.46	291	46.15	0.05	33764.3
YBR154C	RPB5	RNA Polymerase B	10.0	hr	-0.5	0.26	0.33	53.17	0.62	215	72.8	0.09	25085.4
YBR155W	CNS1	CyclophiliN Seven suppressor	9.4	hr	-0.72	0.18	0.15	42.02	0.52	385	71.95	0.08	44107.9
YBR158W	AMN1	Antagonist of Mitotic exit Network	23.1	min	-0.37	0.13	0.01	50.72	0.43	549	87.02	0.07	62703.2
YBR160W	CDC28	Cell Division Cycle	10.4	hr	-0.24	0.17	0.15	27.48	0.51	298	95.17	0.1	34064.8
YBR162C	TOS1	Target Of Sbf	3.9	hr	-0.25	0.38	0.45	44.98	0.69	455	63.0	0.09	47968.8
YBR162W-A	YSY6	""	10.0	hr	-0.29	0.16	0.21	30.96	0.54	65	97.24	0.09	7374.9
YBR164C	ARL1	ADP-Ribosylation factor-Like	10.8	hr	-0.09	0.18	0.17	39.03	0.52	183	101.0	0.08	20427.5
YBR166C	TYR1	TYRosine	10.0	hr	-0.15	0.14	0.02	34.65	0.45	452	89.2	0.11	50917.7
YBR169C	SSE2	Stress Seventy subfamily E	12.8	hr	-0.5	0.19	0.15	31.8	0.52	693	78.23	0.08	77607.4
YBR170C	NPL4	Nuclear Protein Localization	9.1	hr	-0.5	0.13	0.03	35.63	0.45	580	73.5	0.09	65763.8
YBR171W	SEC66	SECretory	10.5	hr	-0.4	0.17	0.11	41.27	0.5	206	84.82	0.11	24231.2
YBR172C	SMY2	Suppressor of MYo2-66	6.8	hr	-0.75	0.16	0.11	46.52	0.49	740	63.4	0.06	81404.9
YBR173C	UMP1	Ubiquitin-Mediated Proteolysis	24.6	min	-0.69	0.16	0.16	42.81	0.52	148	72.46	0.05	16754.0
YBR176W	ECM31	ExtraCellular Mutant	9.8	hr	-0.04	0.14	0.07	37.28	0.48	312	84.33	0.08	34468.3
YBR177C	EHT1	Ethanol Hexanoyl Transferase	7.7	hr	-0.42	0.17	0.09	32.51	0.48	451	73.11	0.12	51256.7
YBR179C	FZO1	FuZzy Onions homolog	3.0	hr	-0.47	0.14	0.06	43.09	0.46	855	90.56	0.07	97804.9
YBR185C	MBA1	Multi-copy Bypass of AFG3	6.4	hr	-0.2	0.14	0.04	44.44	0.45	278	92.16	0.09	31827.6
YBR187W	GDT1	Gcr1 Dependent Translation factor	3.1	hr	0.54	0.16	0.17	30.4	0.53	280	104.06	0.09	30333.8
YBR188C	NTC20	Prp19p (NineTeen)-associated Complex	4.5	hr	-0.99	0.1	-0.1	34.66	0.38	140	75.63	0.04	15969.1
YBR189W	RPS9B	Ribosomal Protein of the Small subunit	10.8	hr	-0.65	0.81	0.91	51.48	0.95	195	79.19	0.07	22313.1
YBR191W	RPL21A	Ribosomal Protein of the Large subunit	14.5	hr	-0.61	0.69	0.82	36.39	0.9	160	69.71	0.08	18262.6
YBR192W	RIM2	Replication In Mitochondria	8.1	hr	-0.27	0.12	0.04	33.86	0.45	377	79.44	0.1	42120.2
YBR193C	MED8	MEDiator complex	8.2	hr	-0.58	0.14	0.13	48.71	0.49	223	74.62	0.07	25261.5
YBR194W	AIM4	Altered Inheritance rate of Mitochondria	6.7	hr	-1.33	0.13	0.1	54.13	0.48	123	60.57	0.05	14245.3
YBR195C	MSI1	Multicopy Suppressor of IRA1	17.1	hr	-0.5	0.13	0.01	32.26	0.44	422	73.43	0.08	47346.1
YBR196C	PGI1	PhosphoGlucoIsomerase	13.2	hr	-0.23	0.68	0.77	27.18	0.87	554	78.83	0.11	61289.6
YBR197C	""	""	4.9	hr	-0.99	0.1	0.01	44.71	0.43	217	62.08	0.03	24207.5
YBR198C	TAF5	TATA binding protein-Associated Factor	10.4	hr	-0.65	0.13	0.02	42.58	0.44	798	70.09	0.08	88967.7
YBR199W	KTR4	Kre Two Related	2.2	hr	-0.62	0.13	-0.01	44.32	0.43	464	66.4	0.14	54525.2
YBR200W	BEM1	Bud EMergence	7.8	hr	-0.57	0.16	0.06	36.62	0.47	551	73.65	0.09	61612.0
YBR201W	DER1	Degradation in the Endoplasmic Reticulum	9.4	hr	0.41	0.1	0.01	38.67	0.44	211	107.4	0.15	24393.0
YBR202W	MCM7	MiniChromosome Maintenance	1.7	hr	-0.33	0.17	0.15	42.96	0.52	845	87.02	0.07	94921.1
YBR204C	LDH1	Lipid Droplet Hydrolase	14.4	hr	-0.25	0.12	-0.03	34.05	0.42	375	86.45	0.11	43282.2
YBR205W	KTR3	Kre Two Related	7.1	hr	-0.43	0.19	0.17	38.32	0.53	404	65.94	0.16	47490.8
YBR207W	FTH1	FTR1 Homolog	10000.0	hr	0.14	0.14	0.15	42.66	0.51	465	97.34	0.11	51412.3
YBR208C	DUR1,2	Degradation of URea	10.5	hr	-0.18	0.19	0.2	37.21	0.54	1835	86.88	0.09	201800.7
YBR211C	AME1	Associated with Microtubules and Essential	10.0	hr	-0.74	0.13	-0.03	41.01	0.41	324	87.31	0.06	37444.1
YBR213W	MET8	METhionine requiring	15.6	hr	-0.42	0.11	0.09	33.57	0.47	274	88.41	0.09	31914.1
YBR214W	SDS24	homolog of S. pombe SDS23	8.0	hr	-0.28	0.14	0.2	54.32	0.53	527	83.83	0.05	57195.9
YBR215W	HPC2	Histone Periodic Control	7.6	hr	-0.96	0.15	0.04	46.69	0.46	625	62.47	0.03	67790.3
YBR216C	YBP1	Yap1-Binding Protein	10.1	hr	-0.21	0.14	0.02	36.69	0.45	674	93.0	0.11	77730.1
YBR218C	PYC2	PYruvate Carboxylase	13.4	hr	-0.21	0.31	0.42	34.01	0.67	1180	88.49	0.07	130152.0
YBR220C	""	""	5.2	hr	0.32	0.11	0.05	31.18	0.45	560	100.92	0.14	63026.3
YBR221C	PDB1	Pyruvate Dehydrogenase Beta subunit	9.4	hr	-0.07	0.34	0.47	31.39	0.7	366	83.69	0.09	40044.9
YBR222C	PCS60	Peroxisomal CoA-dependent Synthetase	12.5	hr	-0.17	0.2	0.26	31.08	0.58	543	78.96	0.1	60502.3
YBR223C	TDP1	Tyrosyl-DNA Phosphodiesterase	6.9	hr	-0.43	0.11	0.01	49.46	0.44	544	69.9	0.1	62338.9
YBR225W	""	""	36.0	hr	-0.67	0.14	0.03	58.31	0.44	900	69.21	0.08	101241.5
YBR227C	MCX1	Mitochondrial ClpX	7.7	hr	-0.34	0.17	0.12	32.87	0.5	520	94.2	0.06	57947.2
YBR229C	ROT2	Reversal Of Tor2 lethality	4.4	hr	-0.34	0.17	0.1	38.04	0.5	954	76.6	0.13	110240.7
YBR230C	OM14	Outer Membrane Protein of 14 kDa	7.0	hr	-0.22	0.18	0.23	42.44	0.56	134	82.37	0.08	14614.9
YBR231C	SWC5	SWr Complex	4.4	hr	-1.12	0.11	0.08	67.67	0.47	303	64.92	0.06	34330.0
YBR233W	PBP2	Pbp1p Binding Protein	5.6	hr	-0.33	0.13	0.09	51.67	0.48	413	90.76	0.05	45782.7
YBR234C	ARC40	ARp2/3 Complex subunit	11.6	hr	-0.22	0.2	0.2	28.46	0.55	384	78.81	0.1	42473.4
YBR235W	VHC1	Vacuolar protein Homologous to CCC family	9.9	hr	0.11	0.12	0.04	39.25	0.45	1120	96.25	0.1	124011.8
YBR236C	ABD1	""	8.7	hr	-0.68	0.16	0.08	54.7	0.48	436	65.9	0.11	50343.5
YBR238C	""	""	1.7	hr	-0.55	0.24	0.23	40.53	0.57	731	71.25	0.1	83760.2
YBR239C	ERT1	Ethanol Regulated Transcription factor	13.7	hr	-0.46	0.13	0.09	45.0	0.48	529	75.96	0.08	60321.9
YBR242W	""	""	3.2	hr	-0.48	0.15	0.08	20.86	0.49	238	80.29	0.09	27575.9
YBR244W	GPX2	Glutathione PeroXidase	4.7	hr	-0.44	0.2	0.15	25.49	0.52	162	71.07	0.13	18410.3
YBR245C	ISW1	Imitation SWitch subfamily	9.0	hr	-0.74	0.19	0.14	40.68	0.51	1129	76.4	0.09	131093.2
YBR246W	RRT2	Regulator of rDNA Transcription	8.3	hr	-0.2	0.12	-0.05	41.92	0.41	387	83.29	0.09	43294.5
YBR247C	ENP1	Essential Nuclear Protein	8.6	hr	-0.63	0.2	0.15	43.66	0.53	483	74.13	0.09	55107.9
YBR248C	HIS7	HIStidine requiring	15.1	hr	-0.34	0.16	0.13	35.41	0.51	552	80.68	0.1	61054.6
YBR249C	ARO4	AROmatic amino acid requiring	13.9	hr	-0.27	0.53	0.64	34.81	0.8	370	86.87	0.05	39747.7
YBR251W	MRPS5	Mitochondrial Ribosomal Protein, Small subunit	7.8	hr	-0.55	0.14	0.04	35.78	0.45	307	73.43	0.1	34898.6
YBR252W	DUT1	DUTp pyrophosphatase	11.1	hr	-0.01	0.18	0.27	16.41	0.59	147	89.37	0.05	15307.5
YBR254C	TRS20	TRapp Subunit	14.5	hr	-0.41	0.1	-0.06	42.71	0.4	175	73.85	0.11	19699.4
YBR255W	MTC4	Maintenance of Telomere Capping	12.1	hr	-0.79	0.11	-0.02	47.34	0.42	694	72.59	0.06	79054.3
YBR256C	RIB5	RIBoflavin biosynthesis	20.0	hr	-0.09	0.16	0.18	44.28	0.55	238	96.56	0.07	26188.0
YBR257W	POP4	Processing Of Precursor RNAs	21.1	hr	-0.61	0.13	-0.04	36.8	0.41	279	85.19	0.1	32894.6
YBR258C	SHG1	Set1c, Hypothetical G	6.4	hr	-1.07	0.14	0.07	48.74	0.47	142	66.41	0.07	16423.5
YBR260C	RGD1	Related GAP Domain	14.6	min	-0.47	0.15	0.13	46.68	0.5	666	81.19	0.06	74624.0
YBR261C	TAE1	Translation Associated Element	10.5	hr	-0.33	0.13	0.13	29.71	0.51	232	81.45	0.08	26059.0
YBR262C	MIC12	MItochondrial contact site and Cristae organizing system	5.4	hr	-0.63	0.11	-0.01	23.58	0.43	106	69.99	0.13	12389.0
YBR263W	SHM1	Serine HydroxyMethyltransferase	9.1	hr	-0.27	0.28	0.43	34.77	0.67	490	80.69	0.08	53693.0
YBR264C	YPT10	Yeast Protein Two	8.5	hr	-0.11	0.07	-0.15	37.34	0.36	199	93.03	0.07	21834.3
YBR265W	TSC10	Temperature-sensitive Suppressors of Csg2 mutants	4.4	hr	-0.05	0.15	0.16	43.8	0.52	320	90.49	0.1	35968.9
YBR267W	REI1	REquired for Isotropic bud growth	4.8	hr	-0.98	0.17	0.2	55.65	0.55	393	61.05	0.08	45854.0
YBR268W	MRPL37	Mitochondrial Ribosomal Protein, Large subunit	5.4	hr	-0.54	0.08	0.0	52.65	0.42	105	88.03	0.07	11955.9
YBR269C	SDH8	Succinate DeHydrogenase	2.8	hr	-0.9	0.09	0.01	34.58	0.42	138	57.16	0.08	15505.6
YBR272C	HSM3	enHanced Spontaneous Mutability	18.3	hr	-0.13	0.14	0.03	39.12	0.45	480	100.67	0.1	55517.0
YBR273C	UBX7	UBiquitin regulatory X	7.7	hr	-0.87	0.14	0.1	33.04	0.48	436	69.67	0.06	50022.4
YBR274W	CHK1	CHeckpoint Kinase	6.0	hr	-0.26	0.15	0.06	37.96	0.46	527	90.52	0.09	60008.3
YBR275C	RIF1	RAP1-Interacting Factor	6.5	hr	-0.44	0.12	-0.02	47.33	0.42	1916	90.04	0.07	217911.8
YBR278W	DPB3	DNA Polymerase B (II) subunit	11.2	hr	-0.76	0.12	-0.01	63.23	0.43	201	77.97	0.04	22643.1
YBR279W	PAF1	RNA Polymerase II Associated Factor	8.6	hr	-1.08	0.18	0.11	54.33	0.5	445	69.27	0.06	51771.2
YBR280C	SAF1	SCF Associated Factor	5.1	hr	-0.47	0.12	0.01	42.81	0.44	637	68.02	0.1	70484.2
YBR281C	DUG2	Deficient in Utilization of Glutathione	11.0	hr	-0.22	0.17	0.13	40.51	0.51	878	92.42	0.09	98046.5
YBR282W	MRPL27	Mitochondrial Ribosomal Protein, Large subunit	15.4	hr	-0.7	0.14	0.07	20.53	0.46	146	61.91	0.11	16509.4
YBR283C	SSH1	Sec Sixty-one Homolog	10000.0	hr	0.62	0.27	0.35	29.03	0.63	490	123.47	0.1	53314.1
YBR286W	APE3	AminoPEptidase	8.1	hr	-0.42	0.34	0.44	34.55	0.69	537	74.69	0.12	60114.7
YBR288C	APM3	clathrin Adaptor Protein complex Medium chain	11.7	hr	-0.32	0.12	-0.04	30.55	0.41	483	88.46	0.1	54832.8
YBR291C	CTP1	Citrate Transport Protein	6.8	hr	0.05	0.15	0.12	23.36	0.49	299	89.64	0.09	32187.7
YCL001W	RER1	Retention in the Endoplasmic Reticulum	7.5	hr	0.06	0.24	0.21	42.74	0.54	188	90.9	0.15	22272.4
YCL004W	PGS1	PhosphatidylGlycerolphosphate Synthase	16.0	hr	-0.33	0.12	0.02	43.2	0.43	521	85.7	0.11	59398.0
YCL009C	ILV6	IsoLeucine Valine	11.1	hr	-0.18	0.24	0.41	57.04	0.66	309	92.16	0.04	33982.2
YCL010C	SGF29	SaGa associated Factor	6.5	hr	-0.7	0.1	0.03	42.16	0.44	259	71.77	0.07	29375.4
YCL011C	GBP2	G-strand Binding Protein	8.9	hr	-0.96	0.17	0.16	44.4	0.51	427	51.98	0.1	48725.5
YCL012C	""	""	3.6	hr	-0.43	0.16	0.08	35.2	0.47	134	87.85	0.09	15591.1
YCL014W	BUD3	BUD site selection	7.5	hr	-0.65	0.14	0.01	44.95	0.44	1636	74.76	0.08	184697.4
YCL016C	DCC1	Defective in sister Chromatid Cohesion	11.8	hr	-0.34	0.12	0.07	41.16	0.47	380	86.55	0.09	44068.2
YCL017C	NFS1	NiFS-like	6.4	hr	-0.25	0.23	0.32	33.89	0.61	497	81.46	0.07	54470.8
YCL024W	KCC4	""	7.4	hr	-0.63	0.11	0.0	51.35	0.42	1037	84.82	0.06	116485.1
YCL026C-B	HBN1	Homologous to Bacterial Nitroreductases	10000.0	hr	-0.2	0.29	0.43	41.65	0.69	193	77.79	0.09	20993.0
YCL028W	RNQ1	Rich in asparagine (N) and glutamine (Q)	16.8	hr	-1.14	0.18	0.28	43.67	0.58	405	31.19	0.07	42577.4
YCL029C	BIK1	BIlateral Karyogamy defect	11.6	hr	-1.04	0.13	0.08	55.02	0.48	440	61.62	0.06	51078.6
YCL030C	HIS4	HIStidine requiring	127.5	hr	-0.19	0.27	0.35	36.5	0.63	799	92.28	0.07	87696.9
YCL031C	RRP7	Ribosomal RNA Processing	8.6	hr	-0.64	0.16	0.02	35.02	0.46	297	71.68	0.1	34476.8
YCL032W	STE50	STErile	6.2	hr	-0.66	0.12	0.09	55.1	0.48	346	75.45	0.05	38961.2
YCL033C	MXR2	peptide Methionine sulfoXide Reductase	4.2	hr	-0.65	0.12	0.17	53.7	0.52	168	62.43	0.1	19287.4
YCL034W	LSB5	Las Seventeen Binding protein	7.9	hr	-0.68	0.1	0.01	47.05	0.43	354	76.06	0.08	39863.5
YCL035C	GRX1	GlutaRedoXin	9.5	hr	-0.25	0.19	0.26	40.5	0.58	110	102.89	0.05	12374.3
YCL036W	GFD2	Great for Full DEAD box protein activity	2.1	hr	-0.49	0.1	-0.01	32.23	0.42	566	73.46	0.09	64924.2
YCL037C	SRO9	Suppressor of rho3	10.5	hr	-1.02	0.28	0.4	68.18	0.66	434	51.09	0.06	48064.6
YCL039W	GID7	Glucose Induced Degradation deficient	9.7	hr	-0.34	0.13	0.1	43.66	0.49	745	82.12	0.1	84500.3
YCL040W	GLK1	GLucoKinase	15.1	hr	-0.22	0.16	0.27	34.79	0.57	500	88.62	0.07	55367.0
YCL043C	PDI1	Protein Disulfide Isomerase	12.4	hr	-0.25	0.4	0.56	40.03	0.76	522	80.22	0.11	58176.2
YCL044C	MGR1	Mitochondrial Genome Required	7.3	hr	-0.44	0.13	0.11	43.37	0.48	417	81.4	0.08	47165.6
YCL045C	EMC1	ER Membrane protein Complex	8.0	hr	-0.23	0.17	0.07	34.16	0.47	760	92.11	0.1	87152.8
YCL047C	POF1	Promoter Of Filamentation	160.5	hr	-0.2	0.11	-0.05	34.55	0.39	258	88.79	0.1	29675.7
YCL050C	APA1	AP4A phosphorylase	15.1	hr	-0.45	0.33	0.4	44.08	0.65	321	75.52	0.09	36475.7
YCL054W	SPB1	Suppressor of PaB1 mutant	8.6	hr	-0.89	0.25	0.23	42.79	0.57	841	68.7	0.06	96489.0
YCL055W	KAR4	KARyogamy	39.7	min	-0.55	0.17	0.12	51.67	0.51	335	76.46	0.09	38676.6
YCL057C-A	MIC10	MItochondrial contact site and Cristae organizing system	6.3	hr	-0.06	0.15	0.24	54.34	0.55	97	72.0	0.1	10414.1
YCL057W	PRD1	PRoteinase yscD	9.1	hr	-0.48	0.19	0.15	34.22	0.52	712	77.3	0.12	81916.2
YCL058W-A	ADF1	Antisense of Depressing Factor	1.2	hr	-0.95	0.1	0.03	37.14	0.45	113	68.22	0.01	12752.2
YCL059C	KRR1	contains KRR-R motif	7.0	hr	-0.76	0.21	0.2	54.15	0.56	316	71.14	0.08	37173.7
YCL064C	CHA1	Catabolism of Hydroxy Amino acids	1.5	hr	-0.05	0.16	0.12	35.69	0.51	360	91.2	0.07	39309.9
YCR002C	CDC10	Cell Division Cycle	21.7	hr	-0.38	0.17	0.13	41.06	0.52	322	88.59	0.09	37016.2
YCR004C	YCP4	""	7.3	hr	-0.23	0.2	0.27	39.43	0.58	247	75.04	0.09	26352.3
YCR005C	CIT2	CITrate synthase	1.4	hr	-0.33	0.19	0.15	31.48	0.5	460	85.85	0.1	51405.7
YCR008W	SAT4	""	4.9	hr	-0.59	0.15	0.04	50.1	0.46	603	62.3	0.07	66690.9
YCR009C	RVS161	Reduced Viability on Starvation	9.6	hr	-0.55	0.21	0.2	41.56	0.55	265	82.43	0.09	30249.7
YCR011C	ADP1	ATP-Dependent Permease	17.1	hr	0.0	0.14	0.05	41.32	0.45	1049	94.7	0.1	117204.3
YCR012W	PGK1	3-PhosphoGlycerate Kinase	16.4	hr	-0.11	0.81	0.89	22.95	0.94	416	94.38	0.07	44738.8
YCR015C	CTO1	Cold TOlerance	6.7	hr	-0.41	0.16	0.02	29.93	0.45	317	81.61	0.1	36278.8
YCR016W	""	""	7.9	hr	-1.08	0.16	0.07	46.84	0.48	290	71.51	0.07	33594.3
YCR019W	MAK32	MAintenance of Killer	7.6	hr	-0.27	0.11	-0.03	41.47	0.42	363	81.37	0.1	40778.7
YCR020C-A	MAK31	MAintenance of Killer	2.3	hr	0.4	0.14	0.11	45.3	0.48	88	126.23	0.01	9722.7
YCR020W-B	HTL1	High-Temperature Lethal	9.3	hr	-0.89	0.12	0.0	54.69	0.42	78	75.88	0.03	9181.7
YCR024C	SLM5	Synthetic Lethal with Mss4	9.5	hr	-0.39	0.14	0.06	41.71	0.46	492	76.99	0.12	56791.5
YCR026C	NPP1	ecto-Nucleotide Pyrophosphatase/Phosphodiesterase	4.2	hr	-0.53	0.12	-0.04	41.43	0.41	742	71.02	0.12	84667.1
YCR027C	RHB1	RHeB homolog	9.9	hr	-0.16	0.09	-0.05	39.92	0.41	209	93.42	0.07	23336.0
YCR028C-A	RIM1	Replication In Mitochondria	9.1	hr	-0.68	0.31	0.34	27.47	0.63	135	61.18	0.11	15387.3
YCR030C	SYP1	Suppressor of Yeast Profilin deletion	10.9	hr	-0.62	0.17	0.17	55.55	0.52	870	72.17	0.06	96143.5
YCR034W	ELO2	fatty acid ELOngation	34.0	hr	0.36	0.24	0.28	30.93	0.58	347	100.97	0.16	40017.5
YCR035C	RRP43	Ribosomal RNA Processing	9.8	hr	-0.23	0.15	0.1	53.23	0.49	394	96.28	0.06	43993.4
YCR036W	RBK1	RiBoKinase	8.0	hr	-0.24	0.16	0.16	25.93	0.53	333	89.11	0.08	36913.3
YCR042C	TAF2	TATA binding protein-Associated Factor	5.0	hr	-0.42	0.14	0.02	41.62	0.45	1407	83.39	0.09	161435.5
YCR043C	""	""	9.4	hr	-0.13	0.17	0.05	26.69	0.46	127	74.81	0.17	14774.0
YCR046C	IMG1	Integrity of Mitochondrial Genome	6.6	hr	-0.36	0.11	0.19	61.27	0.53	169	95.99	0.07	19412.1
YCR047C	BUD23	BUD site selection	6.7	hr	-0.54	0.07	0.01	53.25	0.42	275	74.22	0.08	30749.6
YCR051W	""	""	9.8	hr	-0.71	0.14	0.18	42.11	0.54	222	73.96	0.05	24671.4
YCR052W	RSC6	Remodel the Structure of Chromatin	9.4	hr	-0.74	0.13	0.08	43.36	0.47	483	78.12	0.06	54136.3
YCR053W	THR4	THReonine requiring	10.3	hr	-0.28	0.4	0.49	31.6	0.71	514	83.55	0.1	57465.6
YCR054C	CTR86	Copper TRansport protein	4.8	hr	-0.2	0.15	0.05	38.42	0.47	563	94.08	0.1	65179.0
YCR057C	PWP2	Periodic tryptophan (W) Protein	9.8	hr	-0.36	0.16	0.11	35.53	0.5	923	76.86	0.1	103944.0
YCR066W	RAD18	RADiation sensitive	6.4	hr	-0.76	0.15	0.05	48.62	0.45	487	65.63	0.06	55232.2
YCR069W	CPR4	Cyclosporin-sensitive Proline Rotamase	59.8	min	-0.29	0.18	0.15	31.24	0.52	318	80.46	0.1	35777.2
YCR071C	IMG2	Integrity of Mitochondrial Genome	5.4	hr	-0.33	0.11	0.01	46.0	0.45	146	82.92	0.08	16394.5
YCR072C	RSA4	RiboSome Assembly	8.2	hr	-0.43	0.17	0.15	24.26	0.51	515	73.85	0.08	57039.7
YCR073W-A	SOL2	Suppressor Of Los1-1	8.4	hr	-0.26	0.12	0.1	34.28	0.49	315	80.57	0.08	34498.6
YCR075C	ERS1	ERd Suppressor	6.8	hr	0.34	0.09	-0.05	23.13	0.39	260	96.24	0.16	30121.6
YCR076C	FUB1	FUnction of Boundary	9.1	hr	-0.52	0.08	-0.03	52.09	0.38	250	61.94	0.08	26747.1
YCR077C	PAT1	Protein Associated with Topoisomerase II	9.3	hr	-0.5	0.18	0.22	54.51	0.55	796	79.08	0.07	88511.4
YCR079W	PTC6	Phosphatase Two C	19.7	hr	-0.42	0.09	-0.01	30.43	0.42	442	79.11	0.09	49419.5
YCR082W	AHC2	Ada Histone acetyltransferase complex Component	56.1	min	-0.51	0.16	0.11	24.26	0.51	128	90.65	0.1	15109.1
YCR083W	TRX3	ThioRedoXin	6.9	hr	-0.08	0.16	0.07	31.12	0.47	127	86.63	0.09	14437.3
YCR084C	TUP1	dTMP-UPtake	8.6	hr	-0.63	0.18	0.22	45.69	0.56	713	71.3	0.05	78292.5
YCR086W	CSM1	Chromosome Segregation in Meiosis	6.8	hr	-0.64	0.09	-0.07	47.14	0.4	190	80.69	0.09	21745.5
YCR087C-A	""	""	7.0	hr	-1.17	0.13	0.0	40.47	0.46	153	48.82	0.08	17754.8
YCR088W	ABP1	Actin Binding Protein	9.3	hr	-1.04	0.24	0.27	61.56	0.59	592	55.46	0.06	65530.4
YCR090C	""	""	11.5	hr	-0.33	0.16	0.0	37.68	0.44	182	72.09	0.1	20693.7
YCR093W	CDC39	Cell Division Cycle	10.0	hr	-0.09	0.17	0.12	42.47	0.5	2108	100.15	0.09	240261.3
YCR094W	CDC50	Cell Division Cycle	6.1	hr	-0.42	0.13	-0.02	39.0	0.43	391	77.02	0.12	44983.8
YCR095C	OCA4	Oxidant-induced Cell-cycle Arrest	29.1	hr	-0.51	0.11	-0.09	38.93	0.39	362	84.34	0.09	41651.9
YDL001W	RMD1	Required for Meiotic nuclear Division	14.9	hr	-0.56	0.14	0.03	44.18	0.45	430	83.7	0.08	49917.0
YDL003W	MCD1	Mitotic Chromosome Determinant	47.4	min	-0.65	0.14	0.03	49.88	0.46	566	74.64	0.06	63248.5
YDL005C	MED2	MEDiator complex	5.6	hr	-1.26	0.17	0.11	41.32	0.5	431	52.45	0.05	47687.1
YDL006W	PTC1	Phosphatase type Two C	10.4	hr	-0.23	0.12	-0.06	41.68	0.4	281	85.36	0.08	31534.8
YDL007W	RPT2	Regulatory Particle Triple-A protein, or Regulatory Particle Triphosphatase	9.4	hr	-0.49	0.15	0.11	42.27	0.49	437	87.55	0.05	48822.7
YDL008W	APC11	Anaphase Promoting Complex	1.5	hr	-0.51	0.19	0.12	50.14	0.52	165	68.58	0.08	18851.3
YDL010W	GRX6	GlutaRedoXin	2.4	hr	-0.41	0.11	0.03	35.6	0.45	231	87.43	0.07	25781.5
YDL014W	NOP1	NucleOlar Protein	9.7	hr	-0.41	0.49	0.68	36.77	0.81	327	71.17	0.06	34487.0
YDL015C	TSC13	Temperature-sensitive Suppressors of Csg2 mutants	11.0	hr	0.04	0.24	0.21	38.25	0.55	310	83.35	0.2	36783.1
YDL017W	CDC7	Cell Division Cycle	5.5	hr	-0.46	0.13	-0.01	35.4	0.43	507	77.19	0.11	58308.8
YDL018C	ERP3	Emp24p/Erv25p Related Protein	9.9	hr	-0.52	0.14	0.06	49.32	0.48	225	70.98	0.12	26509.3
YDL019C	OSH2	OxySterol binding protein Homolog	7.1	hr	-0.75	0.15	0.05	41.27	0.46	1283	73.45	0.08	145786.5
YDL021W	GPM2	Glycerate PhosphoMutase	10000.0	hr	-0.7	0.17	0.12	36.51	0.5	311	79.6	0.08	36070.4
YDL022W	GPD1	Glycerol-3-Phosphate Dehydrogenase	24.5	hr	-0.07	0.46	0.59	30.73	0.77	391	89.55	0.08	42854.2
YDL025C	RTK1	Ribosome biogenesis and TRNA synthetase-associated Kinase	5.8	hr	-0.71	0.15	0.07	43.69	0.46	620	69.06	0.07	69620.1
YDL027C	MRX9	Mitochondrial oRganization of gene eXpression (MIOREX)	8.7	hr	-0.15	0.12	-0.01	41.03	0.43	420	82.1	0.13	48343.0
YDL029W	ARP2	Actin-Related Protein	11.3	hr	-0.25	0.21	0.24	40.4	0.56	391	84.17	0.09	44065.9
YDL030W	PRP9	Pre-mRNA Processing	11.6	hr	-0.84	0.13	0.02	57.12	0.44	530	69.53	0.11	63023.1
YDL031W	DBP10	Dead Box Protein	7.6	hr	-0.75	0.19	0.16	43.57	0.52	995	71.83	0.07	112966.8
YDL040C	NAT1	N-terminal AcetylTransferase	11.7	hr	-0.58	0.2	0.15	29.98	0.52	854	77.77	0.11	98920.2
YDL042C	SIR2	Silent Information Regulator	6.4	hr	-0.3	0.15	0.05	38.61	0.46	562	85.64	0.08	63270.6
YDL043C	PRP11	Pre-mRNA Processing	5.2	hr	-0.68	0.15	0.06	44.2	0.47	266	73.72	0.08	29923.2
YDL044C	MTF2	Mitochondrial Transcription Factor	6.2	hr	-0.6	0.14	0.08	40.67	0.48	440	85.02	0.08	51189.8
YDL045C	FAD1	FAD synthetase	9.0	hr	-0.35	0.14	0.06	33.83	0.47	306	77.34	0.14	35535.4
